ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
127,2564,กรกฎาคม,4481d9011,SR670529,ภ.2,หมู่ 11 หนองไผ่น้อย,กุดตุ้ม,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR670529,172.16.148.18,"25,491.98","423,450.48","1,553",51
128,2564,กรกฎาคม,4481d9034,SR711733,ภ.2,หมู่ 7 บะก่าม,กุดตุ้ม,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711733,172.16.148.82,"6,036.36","156,930.13",508,81
129,2564,กรกฎาคม,4481d9035,SR711734,ภ.2,หมู่ 8 โนนโพธิ์,กุดตุ้ม,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711734,172.16.148.90,"8,093.10","159,311.85",791,90
130,2564,กรกฎาคม,4481d9036,SR711736,ภ.2,หมู่ 12 หนองคอนไทย,กุดตุ้ม,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711736,172.16.148.98,"9,880.28","211,687.98",684,75
131,2564,กรกฎาคม,4481d9050,SR769363,ภ.2,หมู่ 8 บ้านห้วย,ตลาดแร้ง,บ้านเขว้า,ชัยภูมิ,CPM-SR769363,172.16.148.130,"7,255.90","143,427.60","1,177",100
132,2564,กรกฎาคม,4481d9037,SR711740,ภ.2,หมู่ 18 หนองคอนไทย,กุดตุ้ม,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711740,172.16.149.162,"15,088.50","278,416.89","1,358",100
133,2564,กรกฎาคม,4481d9042,SR711766,ภ.2,หมู่ 10 หนองคล้า,ชีลอง,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711766,172.16.149.202,"36,581.61","532,199.02","1,829",101
134,2564,กรกฎาคม,4481d9048,SR769247,ภ.2,หมู่ 5 หลุบโพธิ์,ตลาดแร้ง,บ้านเขว้า,ชัยภูมิ,CPM-SR769247,172.16.147.106,"1,934.68","28,766.65",457,76
135,2564,กรกฎาคม,4488d9023,SR768442,ภ.2,หมู่ 13 โนนสำราญ,บ้านโสก,คอนสวรรค์,ชัยภูมิ,CPM-SR768442,172.16.157.90,"36,504.37","529,010.54","1,388",55
136,2564,กรกฎาคม,4481d9049,SR769296,ภ.2,หมู่ 16 โนนเปลือย,ตลาดแร้ง,บ้านเขว้า,ชัยภูมิ,CPM-SR769296,172.16.148.122,"7,868.45","162,489.92",713,128
137,2564,กรกฎาคม,4481d9176,SR771141,ภ.2,หมู่ 11 โคกน้อย,ตลาดแร้ง,บ้านเขว้า,ชัยภูมิ,CPM-SR771141,172.16.146.66,"14,665.92","171,475.53",827,64
138,2564,กรกฎาคม,4481d9052,SR771353,ภ.2,หมู่ 9 โนนขี้ตุ่น,ตลาดแร้ง,บ้านเขว้า,ชัยภูมิ,CPM-SR771353,172.16.148.146,"15,495.88","272,024.16","1,309",171
139,2564,กรกฎาคม,4488d9021,SR711313,ภ.2,หมู่ 1 ห้วยไร่,ห้วยไร่,คอนสวรรค์,ชัยภูมิ,CPM-SR711313,172.16.156.106,"12,287.18","188,715.49",534,50
140,2564,กรกฎาคม,4488d9022,SR711324,ภ.2,หมู่ 6 หนองฉิม,หนองขาม,คอนสวรรค์,ชัยภูมิ,CPM-SR711324,172.16.157.74,"23,150.63","458,566.31","1,689",97
141,2564,กรกฎาคม,4488d9111,SR711325,ภ.2,หมู่ 7 หนองขาม,หนองขาม,คอนสวรรค์,ชัยภูมิ,CPM-SR711325,172.16.157.82,"37,849.27","740,375.02","2,932",281
142,2564,กรกฎาคม,4481d9026,SR711679,ภ.2,หมู่ 2 ห้วยบงเหนือ,ห้วยบง,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711679,172.16.149.98,0,0,0,0
143,2564,กรกฎาคม,4481d9028,SR711681,ภ.2,หมู่ 5 หนองโมง,ห้วยบง,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR711681,172.16.149.114,"16,524.72","273,807.59","1,242",146
144,2564,กรกฎาคม,4481d9045,SR768955,ภ.2,หมู่ 6 หนองจันทิ,ตลาดแร้ง,บ้านเขว้า,ชัยภูมิ,CPM-SR768955,172.16.148.114,"20,126.39","263,817.84","1,070",54
145,2564,กรกฎาคม,4485d9003,SR670666,ภ.2,หมู่ 2 ปากค่ายช่องแมว,หนองบัวระเหว,หนองบัวระเหว,ชัยภูมิ,CPM-SR670666,172.16.140.114,"26,188.35","466,599.04","1,602",74
146,2564,กรกฎาคม,4488d9032,SR772091,ภ.2,หมู่ 14 ซับสมบูรณ์,ห้วยไร่,คอนสวรรค์,ชัยภูมิ,CPM-SR772091,172.16.156.194,"12,699.28","289,511.55",673,36
147,2564,กรกฎาคม,4488d9031,SR771935,ภ.2,หมู่ 13 ซับผักกูด,ห้วยไร่,คอนสวรรค์,ชัยภูมิ,CPM-SR771935,172.16.156.186,"27,074.50","503,777.81","1,922",86
148,2564,กรกฎาคม,5379d9000,SR671390,ภ.3,หมู่ 5 หนองบัว,สันทรายงาม,เทิง,เชียงราย,CRI-SR671390,172.18.32.42,"24,081.94","273,639.60","1,587",103
149,2564,กรกฎาคม,5360d9002,SR672102,ภ.3,หมู่ 5 ห้วยเคียน,ทุ่งก่อ,เวียงเชียงรุ้ง,เชียงราย,CRI-SR672102,172.18.31.154,"15,542.04","301,736.45",722,54
150,2564,กรกฎาคม,5360d9000,SR671677,ภ.3,หมู่ 11 เวียงกลาง,แม่ข้าวต้ม,เมืองเชียงราย,เชียงราย,CRI-SR671677,172.18.31.218,"12,492.66","168,534.66","1,188",96
151,2564,กรกฎาคม,5360d9001,SR671679,ภ.3,หมู่ 21 เวียงกลาง,แม่ข้าวต้ม,เมืองเชียงราย,เชียงราย,CRI-SR671679,172.18.31.226,"18,691.09","241,239.39","1,082",111
152,2564,กรกฎาคม,5377d9009,SR770929,ภ.3,หมู่ 5 ทุ่งฟ้าฮ่าม,โยนก,เชียงแสน,เชียงราย,CRI-SR770929,172.18.33.178,"9,609.44","171,235.50",961,130
153,2564,กรกฎาคม,5379d9004,SR767505,ภ.3,หมู่ 8 เวียงหวาย,เม็งราย,พญาเม็งราย,เชียงราย,CRI-SR767505,172.18.32.106,"12,838.05","213,659.31","1,695",116
154,2564,กรกฎาคม,5379d9003,SR712284,ภ.3,หมู่ 15 ม่วง,หงาว,เทิง,เชียงราย,CRI-SR712284,172.18.32.90,"21,219.51","456,280.80","1,296",53
155,2564,กรกฎาคม,5379d9002,SR712279,ภ.3,หมู่ 6 ดอนไชย,หงาว,เทิง,เชียงราย,CRI-SR712279,172.18.32.82,"1,668.71","22,797.59",314,67
156,2564,กรกฎาคม,5377d9005,SR712201,ภ.3,หมู่ 8 ดอยงาม,โยนก,เชียงแสน,เชียงราย,CRI-SR712201,172.18.33.146,"3,300.85","49,053.41",616,55
157,2564,กรกฎาคม,5360d9003,SR672107,ภ.3,หมู่ 10 ห้วยเคียนใต้,ทุ่งก่อ,เวียงเชียงรุ้ง,เชียงราย,CRI-SR672107,172.18.31.170,"12,766.83","197,817.75",805,52
158,2564,กรกฎาคม,5379d9001,SR671435,ภ.3,หมู่ 12 เวียงสัก,เม็งราย,พญาเม็งราย,เชียงราย,CRI-SR671435,172.18.32.58,"11,349.55","251,061.20",709,64
159,2564,กรกฎาคม,5377d9004,SR671305,ภ.3,หมู่ 9 ร่มแก้ว,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR671305,172.18.33.42,"16,550.52","259,892.68","1,170",118
160,2564,กรกฎาคม,5377d9000,SR671299,ภ.3,หมู่ 7 โค้งงาม,โยนก,เชียงแสน,เชียงราย,CRI-SR671299,172.18.33.194,"4,390.79","107,476.15",240,21
161,2564,กรกฎาคม,5377d9002,SR671303,ภ.3,หมู่ 5 ป่าลัน,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR671303,172.18.33.34,"5,270.09","105,101.52",728,105
162,2564,กรกฎาคม,5377d9008,SR712210,ภ.3,หมู่ 1 ห้วยสัก,หนองป่าก่อ,ดอยหลวง,เชียงราย,CRI-SR712210,172.18.34.50,"2,402.91","47,124.48",310,49
163,2564,กรกฎาคม,5377d9003,SR671304,ภ.3,หมู่ 7 ท่ากอบง,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR671304,172.18.33.210,574.943,"26,549.74",75,28
164,2564,กรกฎาคม,5377d9007,SR712205,ภ.3,หมู่ 11 ผ่านศึก,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR712205,172.18.34.42,650.047,"16,589.94",95,38
165,2564,กรกฎาคม,5377d9006,SR712203,ภ.3,หมู่ 6 ไทรทอง,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR712203,172.18.33.154,"1,812.22","28,284.70",401,119
166,2564,กรกฎาคม,5377d9010,SR771701,ภ.3,หมู่ 4 ห้วยป่าเฮี้ย,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR771701,172.18.34.66,"17,962.98","187,834.27","1,599",164
167,2564,กรกฎาคม,5377d9001,SR671301,ภ.3,หมู่ 3 ป่าแดง-ผ่านศึก,ปงน้อย,ดอยหลวง,เชียงราย,CRI-SR671301,172.18.33.202,"2,942.61","85,604.90",379,51
168,2564,กรกฎาคม,5334d9008,SR672201,ภ.3,หมู่ 10 ท่ากอม่วง,บ้านแปะ,จอมทอง,เชียงใหม่,CMI-SR672201,172.18.37.34,"15,911.89","290,630.13",679,40
169,2564,กรกฎาคม,5334d9009,SR672202,ภ.3,หมู่ 11 สบแจ่มฝั่งซ้าย,บ้านแปะ,จอมทอง,เชียงใหม่,CMI-SR672202,172.18.37.42,611.325,"16,128.73",58,19
170,2564,กรกฎาคม,5334d9007,SR672192,ภ.3,หมู่ 9 ห้วยสะแพด,แม่สอย,จอมทอง,เชียงใหม่,CMI-SR672192,172.18.37.50,"21,797.78","342,393.88","2,109",185
171,2564,กรกฎาคม,5334d9017,SR767963,ภ.3,หมู่ 7 แม่เตี๊ยะใต้,ดอยแก้ว,จอมทอง,เชียงใหม่,CMI-SR767963,172.18.37.146,"4,071.85","42,108.52",311,54
172,2564,กรกฎาคม,5334d9003,SR672172,ภ.3,หมู่ 3 แม่เตี๊ยะ,ดอยแก้ว,จอมทอง,เชียงใหม่,CMI-SR672172,172.18.37.130,"2,955.82","30,423.94",134,26
173,2564,กรกฎาคม,5334d9020,SR771057,ภ.3,หมู่ 17 หาดนาค,สบเตี๊ยะ,จอมทอง,เชียงใหม่,CMI-SR771057,172.18.37.170,"14,736.46","257,340.87","1,458",144
174,2564,กรกฎาคม,5334d9021,SR771109,ภ.3,หมู่ 7 ดงหาดนาค,สบเตี๊ยะ,จอมทอง,เชียงใหม่,CMI-SR771109,172.18.37.178,865.199,"19,201.33",72,16
175,2564,กรกฎาคม,5334d9005,SR672187,ภ.3,หมู่ 13 ห้วยอีแต,สบเตี๊ยะ,จอมทอง,เชียงใหม่,CMI-SR672187,172.18.37.162,"18,056.46","302,639.27","1,233",97
176,2564,กรกฎาคม,5334d9004,SR672182,ภ.3,หมู่ 6 แท่นดอกไม้,สบเตี๊ยะ,จอมทอง,เชียงใหม่,CMI-SR672182,172.18.37.154,"7,347.64","158,441.61",689,83
177,2564,กรกฎาคม,5334d9012,SR673085,ภ.3,หมู่ 2 แพะดินแดง,ฮอด,ฮอด,เชียงใหม่,CMI-SR673085,172.18.37.106,"1,101.83","23,551.40",153,68
178,2564,กรกฎาคม,5334d9013,SR673086,ภ.3,หมู่ 3 วังลุง,ฮอด,ฮอด,เชียงใหม่,CMI-SR673086,172.18.37.82,"17,051.73","274,380.07","1,069",104
179,2564,กรกฎาคม,5334d9014,SR673087,ภ.3,หมู่ 5 ดงดำ,ฮอด,ฮอด,เชียงใหม่,CMI-SR673087,172.18.37.114,"14,702.75","190,194.76",994,78
180,2564,กรกฎาคม,5334d9015,SR673114,ภ.3,หมู่ 7 เด่น,นาคอเรือ,ฮอด,เชียงใหม่,CMI-SR673114,172.18.36.178,"11,886.93","219,863.18",722,93
181,2564,กรกฎาคม,5334d9016,SR713911,ภ.3,หมู่ 4 ห้วยทราย,ฮอด,ฮอด,เชียงใหม่,CMI-SR713911,172.18.37.74,"10,712.20","241,475.60",633,36
182,2564,กรกฎาคม,5334d9010,SR672380,ภ.3,หมู่ 21 บ้านไร่สว่างอารมณ์,ดอยหล่อ,ดอยหล่อ,เชียงใหม่,CMI-SR672380,172.18.36.202,"2,932.39","48,162.56",408,70
183,2564,กรกฎาคม,5331d9000,SR672359,ภ.3,หมู่ 6 บ้านใหม่หนองหอย,สันติสุข,ดอยหล่อ,เชียงใหม่,CMI-SR672359,172.18.39.106,"14,501.95","193,240.04","1,103",214
184,2564,กรกฎาคม,5334d9011,SR672381,ภ.3,หมู่ 22 บ้านวังธารทอง,ดอยหล่อ,ดอยหล่อ,เชียงใหม่,CMI-SR672381,172.18.36.210,"1,887.27","45,855.91",621,96
185,2564,กรกฎาคม,5334d9018,SR770204,ภ.3,หมู่ 7 บ้านโป่งจ้อ,สันติสุข,ดอยหล่อ,เชียงใหม่,CMI-SR770204,172.18.36.218,375.244,"9,526.74",135,45
186,2564,กรกฎาคม,5334d9019,SR770896,ภ.3,หมู่ 8 บ้านใหม่ป่าตึง,สันติสุข,ดอยหล่อ,เชียงใหม่,CMI-SR770896,172.18.36.226,"2,714.15","69,221.79",279,30
187,2564,กรกฎาคม,5335d9000,SR672863,ภ.3,หมู่ 6 แพะเจดีย์,แม่แฝกใหม่,สันทราย,เชียงใหม่,CMI-SR672863,172.18.39.58,"7,876.28","150,967.71","1,335",119
188,2564,กรกฎาคม,5335d9001,SR672864,ภ.3,หมู่ 7 วังขุมเงิน,แม่แฝกใหม่,สันทราย,เชียงใหม่,CMI-SR672864,172.18.39.66,"1,295.75","29,681.01",273,69
189,2564,กรกฎาคม,5335d9002,SR672867,ภ.3,หมู่ 10 แพะแม่แฝกใหม่,แม่แฝกใหม่,สันทราย,เชียงใหม่,CMI-SR672867,172.18.39.74,"7,762.15","177,990.51","2,286",314
190,2564,กรกฎาคม,5335d9003,SR672868,ภ.3,หมู่ 11 เจดีย์พัฒนา,แม่แฝกใหม่,สันทราย,เชียงใหม่,CMI-SR672868,172.18.39.82,"3,572.10","61,404.25",298,55
191,2564,กรกฎาคม,5334d9006,SR672188,ภ.3,หมู่ 14 แม่เตี๊ยะใต้,สบเตี๊ยะ,จอมทอง,เชียงใหม่,CMI-SR672188,172.18.37.138,"12,416.06","222,160.05",794,64
192,2564,กรกฎาคม,3831d9006,SR710948,ภ.5,หมู่ 2 หนองฆ้อ,หนองขาม,ศรีราชา,ชลบุรี,PTY-SR710948,172.19.44.138,"7,436.16","210,577.19",428,15
193,2564,กรกฎาคม,3831d9005,SR669385,ภ.5,หมู่ 6 เขาช่องลม,เขาคันทรง,ศรีราชา,ชลบุรี,PTY-SR669385,172.19.44.162,"17,179.19","118,793.06",361,29
194,2564,กรกฎาคม,3831d9004,SR669379,ภ.5,หมู่ 8 หินกอง,หนองขาม,ศรีราชา,ชลบุรี,PTY-SR669379,172.19.44.154,109.281,585.312,17,12
195,2564,กรกฎาคม,3831d9002,SR669377,ภ.5,หมู่ 4 เขาตะแบก,หนองขาม,ศรีราชา,ชลบุรี,PTY-SR669377,172.19.44.130,"1,541.82","36,056.95",354,56
196,2564,กรกฎาคม,5641d9204,SR669572,ภ.3,หมู่ 1 บ้านท่าข้าม,ห้วยกรด,สรรคบุรี,ชัยนาท,CNT-SR669572,172.18.26.50,"8,303.58","205,140.16",635,88
197,2564,กรกฎาคม,5648d9042,SR669573,ภ.3,หมู่ 2 ท่าวัว,ห้วยกรด,สรรคบุรี,ชัยนาท,CNT-SR669573,172.18.27.98,"17,405.88","295,443.33",811,113
